   2.6910000e-01  -4.6895821e-13  -8.0380147e-13
   2.6920000e-01   2.7931252e+00   4.7974492e+00
   2.6930000e-01   3.9500756e+00   6.7846178e+00
   2.6940000e-01   2.7931252e+00   4.7974492e+00
   2.6950000e-01   7.2386541e-14   1.2434498e-13
   2.6960000e-01  -1.8620835e+00  -3.1982995e+00
   2.6970000e-01  -2.6333837e+00  -4.5230785e+00
   2.6980000e-01   0.0000000e+00   0.0000000e+00
   2.6990000e-01   1.0800897e-12   1.8578702e-12
   2.7000000e-01   4.4127989e+00   7.5904872e+00
   2.7010000e-01   6.2406400e+00   1.0734570e+01
   2.7020000e-01   4.4127989e+00   7.5904872e+00
   2.7030000e-01  -1.0932700e-12  -1.8805417e-12
   2.7040000e-01  -2.9418659e+00  -5.0603248e+00
   2.7050000e-01  -4.1604267e+00  -7.1563800e+00
   2.7060000e-01  -2.9418659e+00  -5.0603248e+00
   2.7070000e-01   9.7731724e-13   1.6810905e-12
   2.7080000e-01   1.9612439e+00   3.3735499e+00
   2.7090000e-01   2.7736178e+00   4.7709200e+00
   2.7100000e-01   1.9612439e+00   3.3735499e+00
   2.7110000e-01   5.0404125e-14   8.7041485e-14
   2.7120000e-01  -1.3074960e+00  -2.2490333e+00
   2.7130000e-01   0.0000000e+00   0.0000000e+00
   2.7140000e-01  -4.7721450e-12  -9.8998384e-12
   2.7150000e-01  -1.9497006e+01  -4.0446635e+01
   2.7160000e-01  -2.7572930e+01  -5.7200180e+01
   2.7170000e-01  -1.9497006e+01  -4.0446635e+01
   2.7180000e-01   4.8303793e-12   1.0020646e-11
   2.7190000e-01   1.2998004e+01   2.6964423e+01
   2.7200000e-01   1.8381953e+01   3.8133453e+01
   2.7210000e-01   1.2998004e+01   2.6964423e+01
   2.7220000e-01  -4.3180667e-12  -8.9578508e-12
   2.7230000e-01  -8.6653359e+00  -1.7976282e+01
   2.7240000e-01  -1.2254636e+01  -2.5422302e+01
   2.7250000e-01  -8.6653359e+00  -1.7976282e+01
   2.7260000e-01   3.6250994e-12   7.5202867e-12
   2.7270000e-01   5.7768906e+00   1.1984188e+01
   2.7280000e-01   8.1697570e+00   1.6948201e+01
   2.7290000e-01  -0.0000000e+00   0.0000000e+00
   2.7300000e-01  -1.7112786e-12  -3.5523416e-12
   2.7310000e-01  -6.9915749e+00  -1.4513395e+01
   2.7320000e-01  -9.8875800e+00  -2.0525040e+01
   2.7330000e-01  -6.9915749e+00  -1.4513395e+01
   2.7340000e-01   1.7321613e-12   3.5956907e-12
   2.7350000e-01   4.6610499e+00   9.6755966e+00
   2.7360000e-01   6.5917200e+00   1.3683360e+01
   2.7370000e-01   4.6610499e+00   9.6755966e+00
   2.7380000e-01  -1.5484473e-12  -3.2143298e-12
   2.7390000e-01  -3.1073666e+00  -6.4503978e+00
   2.7400000e-01  -4.3944800e+00  -9.1222400e+00
   2.7410000e-01  -3.1073666e+00  -6.4503978e+00
   2.7420000e-01   1.2999511e-12   2.6984913e-12
   2.7430000e-01   2.0715777e+00   4.3002652e+00
   2.7440000e-01   2.9296533e+00   6.0814933e+00
   2.7450000e-01   2.0715777e+00   4.3002652e+00
   2.7460000e-01  -1.8986061e-13  -3.9412037e-13
   2.7470000e-01  -1.3810518e+00  -2.8668435e+00
   2.7480000e-01  -1.9531022e+00  -4.0543289e+00
   2.7490000e-01  -1.3810518e+00  -2.8668435e+00
   2.7500000e-01   2.4437411e-13   5.0728169e-13
   2.7510000e-01   9.2070122e-01   1.9112290e+00
   2.7520000e-01   1.3020681e+00   2.7028859e+00
   2.7530000e-01   9.2070122e-01   1.9112290e+00
   2.7540000e-01  -2.3990769e-13  -4.9801012e-13
   2.7550000e-01  -6.1380081e-01  -1.2741526e+00
   2.7560000e-01  -8.6804543e-01  -1.8019240e+00
   2.7570000e-01  -6.1380081e-01  -1.2741526e+00
   2.7580000e-01   2.1332215e-13   4.4282277e-13
   2.7590000e-01   4.0920054e-01   8.4943510e-01
   2.7600000e-01   5.7869695e-01   1.2012826e+00
   2.7610000e-01   4.0920054e-01   8.4943510e-01
   2.7620000e-01  -1.7643326e-13  -3.6624733e-13
   2.7630000e-01  -2.7280036e-01  -5.6629006e-01
   2.7640000e-01  -3.8579797e-01  -8.0085509e-01
   2.7650000e-01  -2.7280036e-01  -5.6629006e-01
   2.7660000e-01   2.8956621e-14   6.0109330e-14
   2.7670000e-01   1.8186691e-01   3.7752671e-01
   2.7680000e-01   2.5719865e-01   5.3390339e-01
   2.7690000e-01   1.8186691e-01   3.7752671e-01
   2.7700000e-01   1.3947038e-01   2.8951827e-01
   2.7710000e-01   1.0091962e-01   2.0949304e-01
   2.7720000e-01   6.7190276e-02   1.3947630e-01
   2.7730000e-01   3.9257998e-02   8.1493347e-02
   2.7740000e-01   1.8098430e-02   3.7569455e-02
   2.7750000e-01   4.6872150e-03   9.7299111e-03
   2.7760000e-01  -0.0000000e+00   0.0000000e+00
   2.7770000e-01  -4.4038029e-12  -9.1357723e-12
   2.7780000e-01  -1.7992113e+01  -3.7324978e+01
   2.7790000e-01  -2.5444690e+01  -5.2785490e+01
   2.7800000e-01  -1.7992113e+01  -3.7324978e+01
   2.7810000e-01   4.4575424e-12   9.2472559e-12
   2.7820000e-01   1.1994742e+01   2.4883319e+01
   2.7830000e-01   1.6963127e+01   3.5190327e+01
   2.7840000e-01   1.1994742e+01   2.4883319e+01
   2.7850000e-01  -3.9847731e-12  -8.2664870e-12
   2.7860000e-01  -7.9964946e+00  -1.6588879e+01
   2.7870000e-01  -1.1308751e+01  -2.3460218e+01
   2.7880000e-01  -7.9964946e+00  -1.6588879e+01
   2.7890000e-01   3.3452931e-12   6.9398736e-12
   2.7900000e-01   5.3309964e+00   1.1059253e+01
   2.7910000e-01   7.5391674e+00   1.5640145e+01
   2.7920000e-01  -1.4271959e-24  -2.9659370e-24
   2.7930000e-01  -1.2855038e-12  -2.6714786e-12
   2.7940000e-01  -5.2520356e+00  -1.0914554e+01
   2.7950000e-01  -7.4275000e+00  -1.5435510e+01
   2.7960000e-01  -5.2520356e+00  -1.0914554e+01
   2.7970000e-01   1.3011908e-12   2.7040785e-12
   2.7980000e-01   3.5013571e+00   7.2763692e+00
   2.7990000e-01   4.9516667e+00   1.0290340e+01
   2.8000000e-01   3.5013571e+00   7.2763692e+00
   2.8010000e-01   3.9213077e-13   8.1445961e-13
   2.8020000e-01  -2.3342381e+00  -4.8509128e+00
   2.8030000e-01  -3.3011111e+00  -6.8602267e+00
   2.8040000e-01  -2.3342381e+00  -4.8509128e+00
   2.8050000e-01   9.7699626e-13   2.0303759e-12
   2.8060000e-01   4.8825834e-13   1.0146774e-12
   2.8070000e-01   1.0422112e-36   1.7902825e-36
   2.8080000e-01   3.3821688e-12   5.8097988e-12
   2.8090000e-01   1.3818139e+01   2.3736429e+01
   2.8100000e-01   1.9541800e+01   3.3568380e+01
   2.8110000e-01   1.3818139e+01   2.3736429e+01
   2.8120000e-01  -3.4234413e-12  -5.8806956e-12
   2.8130000e-01  -9.2120929e+00  -1.5824286e+01
   2.8140000e-01  -1.3027867e+01  -2.2378920e+01
   2.8150000e-01  -9.2120929e+00  -1.5824286e+01
   2.8160000e-01  -1.0302870e-12  -1.7728041e-12
   2.8170000e-01   6.1413952e+00   1.0549524e+01
   2.8180000e-01   8.6852444e+00   1.4919280e+01
   2.8190000e-01   6.1413952e+00   1.0549524e+01
   2.8200000e-01   1.5720758e-13   2.7178260e-13
   2.8210000e-01  -4.0942635e+00  -7.0330160e+00
   2.8220000e-01  -2.0471317e+00  -3.5165080e+00
   2.8230000e-01   5.4817697e-25   9.5439143e-25
   2.8240000e-01   5.4861547e-13   9.5515486e-13
   2.8250000e-01   2.2414154e+00   3.9023668e+00
   2.8260000e-01   3.1698400e+00   5.5187800e+00
   2.8270000e-01   2.2414154e+00   3.9023668e+00
   2.8280000e-01  -5.5531021e-13  -9.6681059e-13
   2.8290000e-01  -1.4942769e+00  -2.6015778e+00
   2.8300000e-01  -2.1132267e+00  -3.6791867e+00
   2.8310000e-01  -1.4942769e+00  -2.6015778e+00
   2.8320000e-01  -1.6697754e-13  -2.9132252e-13
   2.8330000e-01   9.9618460e-01   1.7343852e+00
   2.8340000e-01   1.4088178e+00   2.4527911e+00
   2.8350000e-01   9.9618460e-01   1.7343852e+00
   2.8360000e-01  -4.1722181e-13  -7.2541972e-13
   2.8370000e-01  -2.0837439e-13  -3.6278564e-13
   2.8380000e-01  -1.0268941e-37  -2.3695641e-37
   2.8390000e-01  -3.3324620e-13  -7.6896753e-13
   2.8400000e-01  -1.3615058e+00  -3.1416825e+00
   2.8410000e-01  -1.9254600e+00  -4.4430100e+00
   2.8420000e-01  -1.3615058e+00  -3.1416825e+00
   2.8430000e-01   3.3731280e-13   7.7835122e-13
   2.8440000e-01   9.0767055e-01   2.0944550e+00
   2.8450000e-01   1.2836400e+00   2.9620067e+00
   2.8460000e-01   9.0767055e-01   2.0944550e+00
   2.8470000e-01  -3.0153722e-13  -6.9579887e-13
   2.8480000e-01  -6.0511370e-01  -1.3963033e+00
   2.8490000e-01  -8.5576000e-01  -1.9746711e+00
   2.8500000e-01  -6.0511370e-01  -1.3963033e+00
   2.8510000e-01  -1.5654145e-14  -3.5749181e-14
   2.8520000e-01   4.0340913e-01   9.3086889e-01
   2.8530000e-01   5.7050667e-01   1.3164474e+00
   2.8540000e-01  -0.0000000e+00   0.0000000e+00
   2.8550000e-01  -3.7598602e-12  -7.8000148e-12
   2.8560000e-01  -1.5361230e+01  -3.1867627e+01
   2.8570000e-01  -2.1724060e+01  -4.5067630e+01
   2.8580000e-01  -1.5361230e+01  -3.1867627e+01
   2.8590000e-01   3.8057417e-12   7.8951982e-12
   2.8600000e-01   1.0240820e+01   2.1245085e+01
   2.8610000e-01   1.4482707e+01   3.0045087e+01
   2.8620000e-01   1.0240820e+01   2.1245085e+01
   2.8630000e-01  -3.4021027e-12  -7.0578293e-12
   2.8640000e-01  -6.8272134e+00  -1.4163390e+01
   2.8650000e-01  -9.6551378e+00  -2.0030058e+01
   2.8660000e-01  -6.8272134e+00  -1.4163390e+01
   2.8670000e-01   2.8561302e-12   5.9251824e-12
   2.8680000e-01   4.5514756e+00   9.4422598e+00
   2.8690000e-01   6.4367585e+00   1.3353372e+01
   2.8700000e-01   4.5514756e+00   9.4422598e+00
   2.8710000e-01  -4.1714387e-13  -8.6538545e-13
   2.8720000e-01  -3.0343171e+00  -6.2948399e+00
   2.8730000e-01  -4.2911723e+00  -8.9022479e+00
   2.8740000e-01  -3.0343171e+00  -6.2948399e+00
   2.8750000e-01   5.3691578e-13   1.1138582e-12
   2.8760000e-01   2.0228780e+00   4.1965599e+00
   2.8770000e-01   2.8607816e+00   5.9348319e+00
   2.8780000e-01   2.0228780e+00   4.1965599e+00
   2.8790000e-01  -5.2710259e-13  -1.0935002e-12
   2.8800000e-01  -1.3485854e+00  -2.7977066e+00
   2.8810000e-01  -1.9071877e+00  -3.9565546e+00
   2.8820000e-01  -1.3485854e+00  -2.7977066e+00
   2.8830000e-01   4.6869134e-13   9.7232322e-13
   2.8840000e-01   8.9905691e-01   1.8651377e+00
   2.8850000e-01   1.2714585e+00   2.6377031e+00
   2.8860000e-01   8.9905691e-01   1.8651377e+00
   2.8870000e-01   1.1546319e-14   2.3536728e-14
   2.8880000e-01  -5.9937127e-01  -1.2434252e+00
   2.8890000e-01  -8.4763898e-01  -1.7584687e+00
   2.8900000e-01  -5.9937127e-01  -1.2434252e+00
   2.8910000e-01   6.3620762e-14   1.3198440e-13
   2.8920000e-01   3.9958085e-01   8.2895010e-01
   2.8930000e-01   5.6509265e-01   1.1723125e+00
   2.8940000e-01   3.9958085e-01   8.2895010e-01
   2.8950000e-01   3.0643118e-01   6.3570654e-01
   2.8960000e-01   2.2173108e-01   4.5999203e-01
   2.8970000e-01   1.4762415e-01   3.0625355e-01
   2.8980000e-01   8.6253978e-02   1.7893812e-01
   2.8990000e-01   3.9764166e-02   8.2492716e-02
   2.9000000e-01   1.0298307e-02   2.1364345e-02
   2.9010000e-01  -0.0000000e+00   0.0000000e+00
   2.9020000e-01  -5.7607705e-12  -1.1950589e-11
   2.9030000e-01  -2.3536120e+01  -4.8825150e+01
   2.9040000e-01  -3.3285100e+01  -6.9049190e+01
   2.9050000e-01  -2.3536120e+01  -4.8825150e+01
   2.9060000e-01   5.8310691e-12   1.2096421e-11
   2.9070000e-01   1.5690747e+01   3.2550100e+01
   2.9080000e-01   2.2190067e+01   4.6032793e+01
   2.9090000e-01   1.5690747e+01   3.2550100e+01
   2.9100000e-01  -5.2126227e-12  -1.0813468e-11
   2.9110000e-01  -1.0460498e+01  -2.1700067e+01
   2.9120000e-01  -1.4793378e+01  -3.0688529e+01
   2.9130000e-01  -1.0460498e+01  -2.1700067e+01
   2.9140000e-01   4.3760963e-12   9.0781132e-12
   2.9150000e-01   6.9736652e+00   1.4466711e+01
   2.9160000e-01   9.8622519e+00   2.0459019e+01
   2.9170000e-01  -0.0000000e+00   0.0000000e+00
   2.9180000e-01  -2.5930624e-12  -5.3796885e-12
   2.9190000e-01  -1.0594178e+01  -2.1979177e+01
   2.9200000e-01  -1.4982430e+01  -3.1083250e+01
   2.9210000e-01  -1.0594178e+01  -2.1979177e+01
   2.9220000e-01   2.6247055e-12   5.4453367e-12
   2.9230000e-01   7.0627852e+00   1.4652785e+01
   2.9240000e-01   9.9882867e+00   2.0722167e+01
   2.9250000e-01   7.0627852e+00   1.4652785e+01
   2.9260000e-01  -2.3463278e-12  -4.8678014e-12
   2.9270000e-01  -4.7085235e+00  -9.7685230e+00
   2.9280000e-01  -6.6588578e+00  -1.3814778e+01
   2.9290000e-01  -4.7085235e+00  -9.7685230e+00
   2.9300000e-01   1.9697870e-12   4.0866122e-12
   2.9310000e-01   3.1390157e+00   6.5123487e+00
   2.9320000e-01   0.0000000e+00   0.0000000e+00
   2.9330000e-01   6.6909786e-12   1.1498495e-11
   2.9340000e-01   2.7336564e+01   4.6978082e+01
   2.9350000e-01   3.8659740e+01   6.6437040e+01
   2.9360000e-01   2.7336564e+01   4.6978082e+01
   2.9370000e-01  -6.7726284e-12  -1.1638810e-11
   2.9380000e-01  -1.8224376e+01  -3.1318721e+01
   2.9390000e-01  -2.5773160e+01  -4.4291360e+01
   2.9400000e-01  -1.8224376e+01  -3.1318721e+01
   2.9410000e-01   6.0543198e-12   1.0404392e-11
   2.9420000e-01   1.2149584e+01   2.0879147e+01
   2.9430000e-01   1.7182107e+01   2.9527573e+01
   2.9440000e-01   1.2149584e+01   2.0879147e+01
   2.9450000e-01  -5.0827170e-12  -8.7346856e-12
   2.9460000e-01  -8.0997228e+00  -1.3919432e+01
   2.9470000e-01  -1.1454738e+01  -1.9685049e+01
   2.9480000e-01   5.0366614e-25   8.8128364e-25
   2.9490000e-01   4.5366213e-13   7.9378973e-13
   2.9500000e-01   1.8534754e+00   3.2430958e+00
   2.9510000e-01   2.6212100e+00   4.5864300e+00
   2.9520000e-01   1.8534754e+00   3.2430958e+00
   2.9530000e-01  -4.5919815e-13  -8.0347633e-13
   2.9540000e-01  -1.2356502e+00  -2.1620638e+00
   2.9550000e-01  -1.7474733e+00  -3.0576200e+00
   2.9560000e-01  -1.2356502e+00  -2.1620638e+00
   2.9570000e-01   4.1049535e-13   7.1825920e-13
   2.9580000e-01   8.2376683e-01   1.4413759e+00
   2.9590000e-01   1.1649822e+00   2.0384133e+00
   2.9600000e-01   8.2376683e-01   1.4413759e+00
   2.9610000e-01  -3.4461868e-13  -6.0299231e-13
   2.9620000e-01  -5.4917789e-01  -9.6091726e-01
   2.9630000e-01  -7.7665481e-01  -1.3589422e+00
   2.9640000e-01  -5.4917789e-01  -9.6091726e-01
   2.9650000e-01   2.9421626e-13   5.1480129e-13
   2.9660000e-01   3.6611859e-01   6.4061151e-01
   2.9670000e-01   5.1776988e-01   9.0596148e-01
   2.9680000e-01   3.6611859e-01   6.4061151e-01
   2.9690000e-01  -2.2737320e-13  -3.9784347e-13
   2.9700000e-01  -2.4407906e-01  -4.2707434e-01
   2.9710000e-01  -3.4517992e-01  -6.0397432e-01
   2.9720000e-01  -2.4407906e-01  -4.2707434e-01
   2.9730000e-01   6.3599832e-14   1.1128303e-13
   2.9740000e-01   1.6271937e-01   2.8471623e-01
   2.9750000e-01   2.3011995e-01   4.0264955e-01
   2.9760000e-01   1.6271937e-01   2.8471623e-01
   2.9770000e-01  -5.6551972e-14  -9.8951118e-14
   2.9780000e-01  -1.0847958e-01  -1.8981082e-01
   2.9790000e-01  -7.1254334e-37  -1.4782484e-36
   2.9800000e-01  -2.3123354e-12  -4.7971904e-12
   2.9810000e-01  -9.4472436e+00  -1.9599331e+01
   2.9820000e-01  -1.3360420e+01  -2.7717640e+01
   2.9830000e-01  -9.4472436e+00  -1.9599331e+01
   2.9840000e-01   2.3405527e-12   4.8557304e-12
   2.9850000e-01   6.2981624e+00   1.3066221e+01
   2.9860000e-01   8.9069467e+00   1.8478427e+01
   2.9870000e-01   6.2981624e+00   1.3066221e+01
   2.9880000e-01  -2.0923125e-12  -4.3407291e-12
   2.9890000e-01  -4.1987749e+00  -8.7108139e+00
   2.9900000e-01  -5.9379644e+00  -1.2318951e+01
   2.9910000e-01  -4.1987749e+00  -8.7108139e+00
   2.9920000e-01  -1.0835777e-13  -2.2382096e-13
   2.9930000e-01   2.7991833e+00   5.8072092e+00
   2.9940000e-01   3.9586430e+00   8.2126341e+00
